t,x,y,z
2.544599999999135491e+02,5.867913282538706810e+00,3.118968044710608289e-01,-8.466534357012346135e+00
2.544699999999135400e+02,5.883953652408487223e+00,2.828317308342092051e-01,-8.501944700686106415e+00
2.544799999999135309e+02,5.897724879485664928e+00,2.538696325494104733e-01,-8.533849437627051060e+00
2.544899999999135218e+02,5.909207881753389735e+00,2.250216299790002428e-01,-8.562261901145193477e+00
2.544999999999135127e+02,5.918384259865862695e+00,1.962984026571992502e-01,-8.587196735340189235e+00
2.545099999999135036e+02,5.925236261381407132e+00,1.677101875694807509e-01,-8.608669842197931743e+00
2.545199999999134945e+02,5.929746777016297266e+00,1.392667882656803968e-01,-8.626698338340265337e+00
2.545299999999134855e+02,5.931899308514583247e+00,1.109775693158884385e-01,-8.641300497448300533e+00
2.545399999999134764e+02,5.931677910709866275e+00,8.285144263997530623e-02,-8.652495687063012753e+00
2.545499999999134673e+02,5.929067185074816670e+00,5.489688591605525886e-02,-8.660304329681933311e+00
2.545599999999134582e+02,5.924052248736402682e+00,2.712193123458443711e-02,-8.664747841394278893e+00
2.545699999999134491e+02,5.916618686483660738e+00,-4.658350286284237973e-04,-8.665848577998234603e+00
2.545799999999134400e+02,5.906752557799507031e+00,-2.785926169870282798e-02,-8.663629789920328506e+00
2.545899999999134309e+02,5.894440305537412605e+00,-5.505165383606442503e-02,-8.658115552001849125e+00
2.545999999999134218e+02,5.879668769222567981e+00,-8.203675122947481912e-02,-8.649330726000473035e+00
2.546099999999134127e+02,5.862425137575330680e+00,-1.088087341941001707e-01,-8.637300903299212962e+00
2.546199999999134036e+02,5.842696904323268825e+00,-1.353622357438500345e-01,-8.622052339574691970e+00
2.546299999999133945e+02,5.820471862979764488e+00,-1.616923212186949232e-01,-8.603611918089395516e+00
2.546399999999133854e+02,5.795738044388174082e+00,-1.877944957493140887e-01,-8.582007088916258297e+00
2.546499999999133763e+02,5.768483691223903698e+00,-2.136647095019016951e-01,-8.557265810574270049e+00
2.546599999999133672e+02,5.738697227948398982e+00,-2.392993432548607691e-01,-8.529416508484349180e+00
2.546699999999133581e+02,5.706367228441551198e+00,-2.646952132635638777e-01,-8.498488016183664229e+00
2.546799999999133490e+02,5.671482378839262317e+00,-2.898495715962446373e-01,-8.464509521585434015e+00
2.546899999999133399e+02,5.634031423517739334e+00,-3.147601061384912580e-01,-8.427510512687707234e+00
2.546999999999133308e+02,5.594003155188445042e+00,-3.394249279939196562e-01,-8.387520733865887479e+00
2.547099999999133217e+02,5.551386382420713694e+00,-3.638425734999951033e-01,-8.344570131871890339e+00
2.547199999999133126e+02,5.506169836631308989e+00,-3.880120210058446428e-01,-8.298688786691432284e+00
2.547299999999133036e+02,5.458342229014443880e+00,-4.119326457526039098e-01,-8.249906896659606304e+00
2.547399999999132945e+02,5.407892136523764215e+00,-4.356042599886523203e-01,-8.198254693359134038e+00
2.547499999999132854e+02,5.354807997053947943e+00,-4.590270888038485708e-01,-8.143762407160851424e+00
2.547599999999132763e+02,5.299078080474809660e+00,-4.822017694564698642e-01,-8.086460215776826388e+00
2.547699999999132672e+02,5.240690412709711588e+00,-5.051293589761045588e-01,-8.026378185870122195e+00
2.547799999999132581e+02,5.179632784511889021e+00,-5.278113078471792230e-01,-7.963546241941982018e+00
2.547899999999132490e+02,5.115892670973082978e+00,-5.502494869222893659e-01,-7.897994094326783454e+00
2.547999999999132399e+02,5.049457238381985569e+00,-5.724461584436189021e-01,-7.829751210306887366e+00
2.548099999999132308e+02,4.980313269020648193e+00,-5.944039877414173390e-01,-7.758846753692790088e+00
2.548199999999132217e+02,4.908447129769324846e+00,-6.161260378523849557e-01,-7.685309538642618676e+00
2.548299999999132126e+02,4.833844753679116479e+00,-6.376157597851292991e-01,-7.609167987145160517e+00
2.548399999999132035e+02,4.756491568318432783e+00,-6.588770017503966514e-01,-7.530450071827197611e+00
2.548499999999131944e+02,4.676372508878654521e+00,-6.799139823390507598e-01,-7.449183287618226679e+00
2.548599999999131853e+02,4.593471923775620525e+00,-7.007313166420487960e-01,-7.365394582587939887e+00
2.548699999999131762e+02,4.507773554846221664e+00,-7.213339935970266570e-01,-7.279110325685515193e+00
2.548799999999131671e+02,4.419260517631760088e+00,-7.417273639107214711e-01,-7.190356270955037488e+00
2.548899999999131580e+02,4.327915230749407094e+00,-7.619171665675544824e-01,-7.099157486313619536e+00
2.548999999999131489e+02,4.233719383352275933e+00,-7.819095035485615908e-01,-7.005538326640082580e+00
2.549099999999131398e+02,4.136653912302615588e+00,-8.017108364142513377e-01,-6.909522389673107945e+00
2.549199999999131308e+02,4.036698947425895412e+00,-8.213279912107609437e-01,-6.811132465809047076e+00
2.549299999999131217e+02,3.933833783753680091e+00,-8.407681376512982085e-01,-6.710390508978932189e+00
2.549399999999131126e+02,3.828036806238849010e+00,-8.600388222551796913e-01,-6.607317563889466783e+00
2.549499999999131035e+02,3.719285501368807534e+00,-8.791479236107677675e-01,-6.501933756357562544e+00
2.549599999999130944e+02,3.607556377450320539e+00,-8.981036661328142268e-01,-6.394258237842977088e+00
2.549699999999130853e+02,3.492824915857332790e+00,-9.169146317525300738e-01,-6.284309131611775179e+00
2.549799999999130762e+02,3.375065577843932019e+00,-9.355897219378335183e-01,-6.172103519591502163e+00
2.549899999999130671e+02,3.254251717381420939e+00,-9.541381843582897870e-01,-6.057657377310420088e+00
2.549999999999130580e+02,3.130355560007868299e+00,-9.725695965505912755e-01,-5.940985545014932256e+00
2.550099999999130489e+02,3.003348155546298415e+00,-9.908938604565052932e-01,-5.822101688320496571e+00
2.550199999999130398e+02,2.873199326116896213e+00,-1.009121214250547904e+00,-5.701018247482732448e+00
2.550299999999130307e+02,2.739877640270986348e+00,-1.027262209676231830e+00,-5.577746412935309372e+00
2.550399999999130216e+02,2.603350355914540781e+00,-1.045327719736816707e+00,-5.452296078876651464e+00
2.550499999999130125e+02,2.463583389580127125e+00,-1.063328933576728419e+00,-5.324675806501197428e+00
2.550599999999130034e+02,2.320541267581615941e+00,-1.081277349070290494e+00,-5.194892790129376436e+00
2.550699999999129943e+02,2.174187068508016463e+00,-1.099184785070083992e+00,-5.062952806290605068e+00
2.550799999999129852e+02,2.024482405011243991e+00,-1.117063357048979855e+00,-4.928860194922290106e+00
2.550899999999129761e+02,1.871387351641722763e+00,-1.134925493846748124e+00,-4.792617806383447032e+00
2.550999999999129670e+02,1.714860427127896880e+00,-1.152783922141688233e+00,-4.654226974433469444e+00
2.551099999999129579e+02,1.554858537563989174e+00,-1.170651661765805374e+00,-4.513687483837016678e+00
2.551199999999129489e+02,1.391336906837814968e+00,-1.188542040750436790e+00,-4.370997519538982523e+00
2.551299999999129398e+02,1.224249080303398518e+00,-1.206468675902396148e+00,-4.226153644282766741e+00
2.551399999999129307e+02,1.053546827185244172e+00,-1.224445483326549899e+00,-4.079150753408598895e+00
2.551499999999129216e+02,8.818490270570327194e-01,-1.242486665954591674e+00,-3.929982047736163775e+00
2.551599999999129125e+02,7.203959390096951187e-01,-1.260531409071249165e+00,-3.778640613660920078e+00
2.551699999999129034e+02,5.683298913951879694e-01,-1.278437598204341663e+00,-3.625133650059823687e+00
2.551799999999128943e+02,4.250345383884873707e-01,-1.296094903068220949e+00,-3.469484909957584406e+00
2.551899999999128852e+02,2.899442710192335904e-01,-1.313400259571207984e+00,-3.311731031172288287e+00
2.551999999999128761e+02,1.625398703867103611e-01,-1.330257462957838754e+00,-3.151920663904038911e+00
2.552099999999128670e+02,4.234473200171671309e-02,-1.346576764623332423e+00,-2.990113669645431127e+00
2.552199999999128579e+02,-7.107849069856179980e-02,-1.362274488630728531e+00,-2.826380381095221939e+00
2.552299999999128488e+02,-1.781311328028317986e-01,-1.377272728420640302e+00,-2.660800860296340886e+00
2.552399999999128397e+02,-2.791813405713383101e-01,-1.391499006740340771e+00,-2.493464248332668998e+00
2.552499999999128306e+02,-3.745667856922452188e-01,-1.404886015178985925e+00,-2.324468107283950591e+00
2.552599999999128215e+02,-4.645971333436197392e-01,-1.417371343848786713e+00,-2.153917817220881492e+00
2.552699999999128124e+02,-5.495562867864328682e-01,-1.428897231763693876e+00,-1.981926008258952931e+00
2.552799999999128033e+02,-6.297045365560580699e-01,-1.439410361164910279e+00,-1.808611996880187256e+00
2.552899999999127942e+02,-7.052804913195398484e-01,-1.448861643477502570e+00,-1.634101269823436064e+00
2.552999999999127851e+02,-7.765028706944059333e-01,-1.457206031564656667e+00,-1.458524980966540596e+00
2.553099999999127760e+02,-8.435721493919405845e-01,-1.464402328902860262e+00,-1.282019489840836579e+00
2.553199999999127670e+02,-9.066721331580899212e-01,-1.470413052742143067e+00,-1.104725881665830745e+00
2.553299999999127579e+02,-9.659713557015978669e-01,-1.475204272502235403e+00,-9.267895383498681028e-01
2.553399999999127488e+02,-1.022711791441108575e+00,-1.478745446160250276e+00,-7.483597389422318447e-01
2.553499999999127397e+02,-1.078873846412390813e+00,-1.481029123501991007e+00,-5.695885568275288469e-01
2.553599999999127306e+02,-1.135881404538901851e+00,-1.482072861149797527e+00,-3.906276784626399046e-01
2.553699999999127215e+02,-1.193639682329355578e+00,-1.481895840651232810e+00,-2.116257008048534616e-01
2.553799999999127124e+02,-1.252054601120821564e+00,-1.480517561371773594e+00,-3.272888596121663329e-02
2.553899999999127033e+02,-1.311032712863060334e+00,-1.477957846705602263e+00,1.459188993762822462e-01
2.553999999999126942e+02,-1.370481138787842834e+00,-1.474236804397142331e+00,3.241762019230598479e-01
2.554099999999126851e+02,-1.430307612724823318e+00,-1.469374818547224848e+00,5.019040281750958288e-01
2.554199999999126760e+02,-1.490420495749473995e+00,-1.463392526590979736e+00,6.789658733746665176e-01
2.554299999999126669e+02,-1.550728781379198340e+00,-1.456310794160152078e+00,8.552277470000162474e-01
2.554399999999126578e+02,-1.611142143344013844e+00,-1.448150698457296714e+00,1.030558202806608259e+00
2.554499999999126487e+02,-1.671570922808097492e+00,-1.438933499298986840e+00,1.204828354250230715e+00
2.554599999999126396e+02,-1.731926184818743497e+00,-1.428680635518357889e+00,1.377911911209345863e+00
2.554699999999126305e+02,-1.792119706701899240e+00,-1.417413681225230704e+00,1.549685178643612993e+00
2.554799999999126214e+02,-1.852064024967744471e+00,-1.405154345006779604e+00,1.720027088898955725e+00
2.554899999999126123e+02,-1.911672437075313091e+00,-1.391924443749358087e+00,1.888819210695407591e+00
2.554999999999126032e+02,-1.970859030854113403e+00,-1.377745887102216793e+00,2.055945764310208368e+00
2.555099999999125941e+02,-2.029538693936320470e+00,-1.362640647505199976e+00,2.221293622554711078e+00
2.555199999999125851e+02,-2.087627107682255012e+00,-1.346630745536440577e+00,2.384752319998804548e+00
2.555299999999125760e+02,-2.145040809427131379e+00,-1.329738243588352686e+00,2.546214069542285241e+00
2.555399999999125669e+02,-2.201697166901170899e+00,-1.311985212559199532e+00,2.705573752228483730e+00
2.555499999999125578e+02,-2.257514369248241337e+00,-1.293393704935191124e+00,2.862728909906761210e+00
2.555599999999125487e+02,-2.312411507156390211e+00,-1.273985768861885415e+00,3.017579769694958447e+00
2.555699999999125396e+02,-2.366308511811045623e+00,-1.253783398492574586e+00,3.170029213673532631e+00
2.555799999999125305e+02,-2.419126191674506376e+00,-1.232808537833858242e+00,3.319982790293930730e+00
2.555899999999125214e+02,-2.470786233342542104e+00,-1.211083046450114331e+00,3.467348692448030345e+00
2.555999999999125123e+02,-2.521211197405655469e+00,-1.188628697803941314e+00,3.612037758412308452e+00
2.556099999999125032e+02,-2.570324545214412559e+00,-1.165467156075604915e+00,3.753963455464578214e+00
2.556199999999124941e+02,-2.618050604688738403e+00,-1.141619953877231808e+00,3.893041858685241330e+00
2.556299999999124850e+02,-2.664314599524602034e+00,-1.117108491233913536e+00,4.029191647813541444e+00
2.556399999999124759e+02,-2.709042606468117675e+00,-1.091953996348419942e+00,4.162334069680617255e+00
2.556499999999124668e+02,-2.752161628292253859e+00,-1.066177551142987179e+00,4.292392951382975497e+00
2.556599999999124577e+02,-2.793599508646293028e+00,-1.039800029158544747e+00,4.419294641206014340e+00
2.556699999999124486e+02,-2.833284957385534764e+00,-1.012842104616729522e+00,4.542968001784533527e+00
2.556799999999124395e+02,-2.871147576195910212e+00,-9.853242488140694366e-01,4.663344395351788130e+00
2.556899999999124304e+02,-2.907117785764379736e+00,-9.572666862796376241e-01,4.780357631477188285e+00
2.556999999999124213e+02,-2.941126880975284852e+00,-9.286894153530741436e-01,4.893943966541354662e+00
2.557099999999124122e+02,-2.973106967901968822e+00,-8.996121649353044925e-01,5.004042049214621812e+00
2.557199999999124032e+02,-3.002990968558962859e+00,-8.700543943492876631e-01,5.110592897546648139e+00
2.557299999999123941e+02,-3.030712642253832190e+00,-8.400352914143243144e-01,5.213539875841164850e+00
2.557399999999123850e+02,-3.056206516448091826e+00,-8.095737410085177554e-01,5.312828643038926657e+00
2.557499999999123759e+02,-3.079407894298593185e+00,-7.786883193481065613e-01,5.408407122088262575e+00
2.557599999999123668e+02,-3.100252861670266036e+00,-7.473972952368799216e-01,5.500225471864002458e+00
2.557699999999123577e+02,-3.118678238089149790e+00,-7.157186016861910582e-01,5.588236035109244604e+00
2.557799999999123486e+02,-3.134621547310709744e+00,-6.836698270567442837e-01,5.672393298838891873e+00
2.557899999999123395e+02,-3.148021035931602096e+00,-6.512682148903594648e-01,5.752653860726507418e+00
2.557999999999123304e+02,-3.158815636265803750e+00,-6.185306473623529699e-01,5.828976381926379347e+00
2.558099999999123213e+02,-3.166944907980209667e+00,-5.854736245144017692e-01,5.901321531813894516e+00
2.558199999999123122e+02,-3.172349082993714209e+00,-5.521132843511629140e-01,5.969651968885957061e+00
2.558299999999123031e+02,-3.174968982033332665e+00,-5.184653571375504866e-01,6.033932264297153125e+00
2.558399999999122940e+02,-3.174746022328662765e+00,-4.845451863573496110e-01,6.094128877150374102e+00
2.558499999999122849e+02,-3.171622152222161706e+00,-4.503676898179380661e-01,6.150210081925853167e+00
2.558599999999122758e+02,-3.165539884581102470e+00,-4.159473898144128712e-01,6.202145949723923302e+00
2.558699999999122667e+02,-3.156442194139106316e+00,-3.812983620328958545e-01,6.249908262565538664e+00
2.558799999999122576e+02,-3.144272559727755656e+00,-3.464342684659404981e-01,6.293470493906868413e+00
2.558899999999122485e+02,-3.128974886587289728e+00,-3.113683261322537921e-01,6.332807738730817704e+00
2.558999999999122394e+02,-3.110493444636600824e+00,-2.761132826678451835e-01,6.367896643075173557e+00
2.559099999999122304e+02,-3.088772950318903643e+00,-2.406814649994820643e-01,6.398715396272658396e+00
2.559199999999122213e+02,-3.063758382135373104e+00,-2.050847084853318625e-01,6.425243622633582063e+00
2.559299999999122122e+02,-3.035395086179309310e+00,-1.693344058136884711e-01,6.447462371025773464e+00
2.559399999999122031e+02,-3.003628631689617468e+00,-1.334414562017851857e-01,6.465354022393462685e+00
2.559499999999121940e+02,-2.968404826423422183e+00,-9.741628496123970471e-02,6.478902249832718674e+00
2.559599999999121849e+02,-2.929669661303584860e+00,-6.126882714801071272e-02,6.488091953671640155e+00
2.559699999999121758e+02,-2.887369290545521494e+00,-2.500853714649683979e-02,6.492909213676792746e+00
2.559799999999121667e+02,-2.841449975955811613e+00,1.135563588746461502e-02,6.493341214744637213e+00
2.559899999999121576e+02,-2.791858039000183034e+00,4.781524196205044763e-02,6.489376194337733494e+00
2.559999999999121485e+02,-2.738539839792594410e+00,8.436233743371966687e-02,6.481003380084126242e+00
2.560099999999121678e+02,-2.681441704668527937e+00,1.209894933657831018e-01,6.468212924248722295e+00
2.560199999999121587e+02,-2.620509925308737831e+00,1.576897872519282540e-01,6.450995852872500436e+00
2.560299999999121496e+02,-2.555690696038707355e+00,1.944568152208250855e-01,6.429343997259053367e+00
2.560399999999121405e+02,-2.486930015750195455e+00,2.312847108550367126e-01,6.403249917192365359e+00
2.560499999999121314e+02,-2.414173746106529350e+00,2.681681105143010613e-01,6.372706869545916142e+00
2.560599999999121223e+02,-2.337367452864051121e+00,3.051022034792576498e-01,6.337708706478686338e+00
2.560699999999121133e+02,-2.256456439264980407e+00,3.420826946846858840e-01,6.298249843471147358e+00
2.560799999999121042e+02,-2.171385660593315503e+00,3.791058334131117702e-01,6.254325175678887128e+00
2.560899999999120951e+02,-2.082099666227969159e+00,4.161684095024877350e-01,6.205930015213049877e+00
2.560999999999120860e+02,-1.988542594260353624e+00,4.532677455239561559e-01,6.153060037590980080e+00
2.561099999999120769e+02,-1.890658079517111068e+00,4.904017052941658239e-01,6.095711210392534163e+00
2.561199999999120678e+02,-1.788389177024908072e+00,5.275687180504859963e-01,6.033879708561692645e+00
2.561299999999120587e+02,-1.681678382834382868e+00,5.647677418699187379e-01,5.967561880797119578e+00
2.561399999999120496e+02,-1.570467522140734928e+00,6.019982913582513362e-01,5.896754162341486527e+00
2.561499999999120405e+02,-1.454697717337373186e+00,6.392604331457614197e-01,5.821453012933226923e+00
2.561599999999120314e+02,-1.334309331664148335e+00,6.765547854146432005e-01,5.741654853359864141e+00
2.561699999999120223e+02,-1.209241881381293737e+00,7.138825302558037267e-01,5.657355987873516234e+00
2.561799999999120132e+02,-1.079434029224718872e+00,7.512453938856704649e-01,5.568552555691899997e+00
2.561899999999120041e+02,-9.448234950391108944e-01,7.886456694397998568e-01,5.475240445514263143e+00
2.561999999999119950e+02,-8.135590961477131566e-01,8.260635323961950105e-01,5.377415235608587807e+00
2.562099999999119859e+02,-6.898553489856174004e-01,8.633890703960365176e-01,5.275079821560471061e+00
2.562199999999119768e+02,-5.714288801907815296e-01,9.005056751349791444e-01,5.168252862185343410e+00
2.562299999999119677e+02,-4.579453075482740054e-01,9.373200607116159988e-01,5.056965632825582979e+00
2.562399999999119586e+02,-3.491003854825884822e-01,9.737434121497610118e-01,4.941260399050789509e+00
2.562499999999119495e+02,-2.446175192026204259e-01,1.009691161825521100e+00,4.821189888036488291e+00
2.562599999999119404e+02,-1.442455297399793945e-01,1.045082784180085822e+00,4.696816787545873062e+00
2.562699999999119314e+02,-4.775658815079772412e-02,1.079841609196923402e+00,4.568213268651054371e+00
2.562799999999119223e+02,4.505567656276589228e-02,1.113894650850542067e+00,4.435460531749688684e+00
2.562899999999119132e+02,1.343779229819510868e-01,1.147172463915683061e+00,4.298648361822881903e+00
2.562999999999119041e+02,2.203787026658176607e-01,1.179608982276752149e+00,4.157874726620415018e+00
2.563099999999118950e+02,3.032099764037484713e-01,1.211141417865339465e+00,4.013245354315865931e+00
2.563199999999118859e+02,3.830084586129997581e-01,1.241710117110131462e+00,3.864873368818368959e+00
2.563299999999118768e+02,4.598969452835309779e-01,1.271258488327007274e+00,3.712878888818953005e+00
2.563399999999118677e+02,5.339854502989059837e-01,1.299732874304901253e+00,3.557388692063211622e+00
2.563499999999118586e+02,6.053723481811881246e-01,1.327082493847107969e+00,3.398535840472399983e+00
2.563599999999118495e+02,6.741453398918680895e-01,1.353259335356587156e+00,3.236459363894935937e+00
2.563699999999118404e+02,7.403824373844656304e-01,1.378218115582242609e+00,3.071303901448926066e+00
2.563799999999118313e+02,8.041528120831415993e-01,1.401916190956955965e+00,2.903219397237450927e+00
2.563899999999118222e+02,8.655176187152749945e-01,1.424313507328037520e+00,2.732360777389472251e+00
2.563999999999118131e+02,9.245307304287675443e-01,1.445372550619455021e+00,2.558887637413552962e+00
2.564099999999118040e+02,9.812394532632479072e-01,1.465058297368157181e+00,2.382963936185455101e+00
2.564199999999117949e+02,1.035685121675144371e+00,1.483338148458463790e+00,2.204757718471688221e+00
2.564299999999117858e+02,1.092045524457879946e+00,1.500196586225499118e+00,2.024440795994933762e+00
2.564399999999117767e+02,1.151482737311990023e+00,1.515653928920254412e+00,1.842184205572402034e+00
2.564499999999117676e+02,1.212920856729013952e+00,1.529735919072287897e+00,1.658155723173350138e+00
2.564599999999117586e+02,1.276268201271276492e+00,1.542458928097545812e+00,1.472520564376006424e+00
2.564699999999117495e+02,1.341433421645820578e+00,1.553839875202823517e+00,1.285441931400689741e+00
2.564799999999117404e+02,1.408325558503676467e+00,1.563896224426274850e+00,1.097080930731649362e+00
2.564899999999117313e+02,1.476854066419885925e+00,1.572645953692203502e+00,9.075965175886484548e-01
2.564999999999117222e+02,1.546928819829631596e+00,1.580107524144262587e+00,7.171454425656579312e-01
2.565099999999117131e+02,1.618460203634604300e+00,1.586299880964973541e+00,5.258821739633466885e-01
2.565199999999117040e+02,1.691359106929528844e+00,1.591242403295086039e+00,3.339588654381261401e-01
2.565299999999116949e+02,1.765536992160967156e+00,1.594954894736905660e+00,1.415252946186412730e-01
2.565399999999116858e+02,1.840905948637943546e+00,1.597457574173097861e+00,-5.127119869894551651e-02
2.565499999999116767e+02,1.917378690661693641e+00,1.598771030041698404e+00,-2.442857401865707878e-01
2.565599999999116676e+02,1.994868617871104144e+00,1.598916211161712564e+00,-4.373759756626932615e-01
2.565699999999116585e+02,2.073289838781966044e+00,1.597914392061974276e+00,-6.304021004106508119e-01
2.565799999999116494e+02,2.152557267823728804e+00,1.595787190102744280e+00,-8.232269323338385902e-01
2.565899999999116403e+02,2.232586547743217409e+00,1.592556481839838112e+00,-1.015715896584864275e+00
2.565999999999116312e+02,2.313294206440259515e+00,1.588244450273484043e+00,-1.207737115904060188e+00
2.566099999999116221e+02,2.394597586954056112e+00,1.582873499519055427e+00,-1.399161389625513063e+00
2.566199999999116130e+02,2.476414947332840288e+00,1.576466285715804050e+00,-1.589862263802337194e+00
2.566299999999116039e+02,2.558665440861811025e+00,1.569045657475912625e+00,-1.779716026385778527e+00
2.566399999999115948e+02,2.641269197904914545e+00,1.560634670146778591e+00,-1.968601759287361475e+00
2.566499999999115857e+02,2.724147303669962827e+00,1.551256537781264377e+00,-2.156401337459497025e+00
2.566599999999115767e+02,2.807221817993377666e+00,1.540934615444138123e+00,-2.342999448413273900e+00
2.566699999999115676e+02,2.890415879976559577e+00,1.529692413793219297e+00,-2.528283637594845867e+00
2.566799999999115585e+02,2.973653633621649028e+00,1.517553532885760115e+00,-2.712144285474428429e+00
2.566899999999115494e+02,3.056860305058939353e+00,1.504541672983941591e+00,-2.894474642179279300e+00
2.566999999999115403e+02,3.139962193786166811e+00,1.490680596688329640e+00,-3.075170821865818471e+00
2.567099999999115312e+02,3.222886728949222679e+00,1.475994140483341877e+00,-3.254131835167945574e+00
2.567199999999115221e+02,3.305562444270434330e+00,1.460506162107914285e+00,-3.431259567046597958e+00
2.567299999999115130e+02,3.387919027117217929e+00,1.444240542268464322e+00,-3.606458794449610039e+00
2.567399999999115039e+02,3.469887305414311562e+00,1.427221158560528336e+00,-3.779637180268888841e+00
2.567499999999114948e+02,3.551399303756642478e+00,1.409471887431095194e+00,-3.950705289649421026e+00
2.567599999999114857e+02,3.632388204811979548e+00,1.391016555199522386e+00,-4.119576559075234456e+00
2.567699999999114766e+02,3.712788392638966872e+00,1.371878947414836958e+00,-4.286167312862581902e+00
2.567799999999114675e+02,3.792535441039926791e+00,1.352082775212163357e+00,-4.450396740886677804e+00
2.567899999999114584e+02,3.871566165464572773e+00,1.331651683252426999e+00,-4.612186909885306108e+00
2.567999999999114493e+02,3.949818577537171471e+00,1.310609206251710734e+00,-4.771462729842267159e+00
2.568099999999114402e+02,4.027231907310832248e+00,1.288978768825714161e+00,-4.928151951931786456e+00
2.568199999999114311e+02,4.103746635224092110e+00,1.266783674694572204e+00,-5.082185159201380031e+00
2.568299999999114220e+02,4.179304452627619071e+00,1.244047075231589528e+00,-5.233495734727319437e+00
2.568399999999114129e+02,4.253848312966871603e+00,1.220791978807655331e+00,-5.382019863628776157e+00
2.568499999999114038e+02,4.327322403977120757e+00,1.197041219870006001e+00,-5.527696499119942430e+00
2.568599999999113948e+02,4.399672136753616236e+00,1.172817441278101169e+00,-5.670467337502667959e+00
2.568699999999113857e+02,4.470844173385111198e+00,1.148143098292795372e+00,-5.810276808156720207e+00
2.568799999999113766e+02,4.540786415330345882e+00,1.123040435164151640e+00,-5.947072041113808716e+00
2.568899999999113675e+02,4.609447984493487027e+00,1.097531474943976626e+00,-6.080802842421557663e+00
2.568999999999113584e+02,4.676779244358140630e+00,1.071638007179844365e+00,-6.211421666513390782e+00
2.569099999999113493e+02,4.742731788355564859e+00,1.045381580885058170e+00,-6.338883591171956766e+00
2.569199999999113402e+02,4.807258410671879645e+00,1.018783480157258836e+00,-6.463146276024646752e+00
2.569299999999113311e+02,4.870313115946869331e+00,9.918647240144488064e-01,-6.584169938520981091e+00
2.569399999999113220e+02,4.931851128238358584e+00,9.646460577380566725e-01,-6.701917324428013245e+00
2.569499999999113129e+02,4.991828852701156727e+00,9.371479343407638218e-01,-6.816353664861763306e+00
2.569599999999113038e+02,5.050203891912995680e+00,9.093905173439290612e-01,-6.927446652882634837e+00
2.569699999999112947e+02,5.106935001860680501e+00,8.813936476149742960e-01,-7.035166386330268473e+00
2.569799999999112856e+02,5.161982136874429195e+00,8.531768687271120699e-01,-7.139485358417975824e+00
2.569899999999112765e+02,5.215306348973549611e+00,8.247593793933506445e-01,-7.240378387878830146e+00
2.569999999999112674e+02,5.266869854260621153e+00,7.961600505423302998e-01,-7.337822597776303191e+00
2.570099999999112583e+02,5.316635997199597341e+00,7.673974217989695257e-01,-7.431797380374521644e+00
2.570199999999112492e+02,5.364569223138630605e+00,7.384896741197251036e-01,-7.522284339609513815e+00
2.570299999999112401e+02,5.410635033443575104e+00,7.094546225868034739e-01,-7.609267246150388075e+00
2.570399999999112310e+02,5.454800032151132072e+00,6.803097303735398116e-01,-7.692732011813001591e+00
2.570499999999112219e+02,5.497031871884565213e+00,6.510720850479149169e-01,-7.772666631894265876e+00
2.570599999999112129e+02,5.537299240016573698e+00,6.217583985998367258e-01,-7.849061144582556437e+00
2.570699999999112038e+02,5.575571830694245001e+00,5.923849947654538095e-01,-7.921907580332315568e+00
2.570799999999111947e+02,5.611820326700346584e+00,5.629678075519207736e-01,-7.991199916463750164e+00
2.570899999999111856e+02,5.646016406861437353e+00,5.335223799257486910e-01,-8.056934034716103810e+00
2.570999999999111765e+02,5.678132693191455083e+00,5.040638568421635934e-01,-8.119107671837049622e+00
2.571099999999111674e+02,5.708142727846424513e+00,4.746069672429820696e-01,-8.177720358974500670e+00
2.571199999999111583e+02,5.736020962708092696e+00,4.451660369169249121e-01,-8.232773386707997076e+00
2.571299999999111492e+02,5.761742748490862986e+00,4.157549840206222203e-01,-8.284269755995588014e+00
2.571399999999111401e+02,5.785284269580757588e+00,3.863872982269551115e-01,-8.332214113459290417e+00
2.571499999999111310e+02,5.806622560696808044e+00,3.570760518697594921e-01,-8.376612712175058206e+00
2.571599999999111219e+02,5.825735449545327960e+00,3.278338904537259069e-01,-8.417473355684846226e+00
2.571699999999111128e+02,5.842601569653075089e+00,2.986730400763079607e-01,-8.454805354978322640e+00
2.571799999999111037e+02,5.857200277619114104e+00,2.696052833952585770e-01,-8.488619459963269165e+00
2.571899999999110946e+02,5.869511675521405181e+00,2.406419783722071604e-01,-8.518927823289759615e+00
2.571999999999110855e+02,5.879516569462022169e+00,2.117940455105806752e-01,-8.545743940023504237e+00
2.572099999999110764e+02,5.887196422499323845e+00,1.830719680794596904e-01,-8.569082596394677509e+00
2.572199999999110673e+02,5.892533357601180910e+00,1.544857945074649130e-01,-8.588959820840628367e+00
2.572299999999110582e+02,5.895510085422477786e+00,1.260451199435104197e-01,-8.605392815682051832e+00
2.572399999999110491e+02,5.896109923460741697e+00,9.775911083632525533e-02,-8.618399924940872481e+00
2.572499999999110400e+02,5.894316739911273473e+00,6.963649105179933740e-02,-8.628000571876741631e+00
2.572599999999110310e+02,5.890114906420606644e+00,4.168553047485733243e-02,-8.634215195057398873e+00
2.572699999999110219e+02,5.883489293327739844e+00,1.391406379918441044e-02,-8.637065211383488261e+00
